distance,cab_type,destination,source,price,surge_multiplier,id,product_id,name,datetime,temp,location,clouds,pressure,rain,humidity,wind
3.11,Uber,North Station,Fenway,13,1,504c5215-aa88-43ca-b404-38ad1086e60a,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,29-11-2018 00:37,38.39,Fenway,0.76,996.83,0,0.69,10.85
3.37,Uber,Northeastern University,North Station,18.5,1,2afa626e-ee35-4161-a80e-de344817a439,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,28-11-2018 18:06,41.28,North Station,0.94,991.4,0,0.63,9.73
3.37,Uber,Northeastern University,North Station,10.5,1,55d187fa-c9c8-404e-a279-4781b08b0212,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 18:06,41.28,North Station,0.94,991.4,0,0.63,9.73
3.37,Uber,Northeastern University,North Station,29,1,6832fdf0-0766-4491-a943-8155755f7444,6c84fd89-3f11-4782-9b50-97c468b19529,Black,28-11-2018 18:06,41.28,North Station,0.94,991.4,0,0.63,9.73
3.37,Uber,Northeastern University,North Station,10.5,1,94f4a50e-8564-4f9c-9d88-a0169ab115c7,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,28-11-2018 18:06,41.28,North Station,0.94,991.4,0,0.63,9.73
3.37,Uber,Northeastern University,North Station,11,1,ba2d843d-efec-4221-8892-14aefc5cdc70,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,28-11-2018 18:06,41.28,North Station,0.94,991.4,0,0.63,9.73
3.37,Uber,Northeastern University,North Station,0,1,ddcc1c0c-2c01-4a93-94b8-a4d4a4acd406,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 18:06,41.28,North Station,0.94,991.4,0,0.63,9.73
1.45,Lyft,Back Bay,Boston University,10.5,1,6ead28e4-78f4-428f-a9a2-dc99c50e60ef,lyft_plus,Lyft XL,28-11-2018 10:32,32.98,Boston University,0.17,991.43,0,0.84,6.27
1.45,Lyft,Back Bay,Boston University,16.5,1,7be625a0-d468-4ea2-9027-3fa6e04b20b6,lyft_lux,Lux Black,28-11-2018 10:32,32.98,Boston University,0.17,991.43,0,0.84,6.27
0.92,Uber,North End,Financial District,0,1,60496ae7-4289-40fa-901b-aff7d0cb8518,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 10:32,33.53,Financial District,0.15,991.41,0,0.83,6.45
0.92,Uber,North End,Financial District,8.5,1,80a14046-d897-4717-b80d-7e089bc71cd4,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,28-11-2018 10:32,33.53,Financial District,0.15,991.41,0,0.83,6.45
0.92,Uber,North End,Financial District,8.5,1,b54479bd-1645-4e1d-91a4-55785fb84c31,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 10:32,33.53,Financial District,0.15,991.41,0,0.83,6.45
0.92,Uber,North End,Financial District,26,1,d11f9fcd-777f-4221-b93a-98bd8d1136fa,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 10:32,33.53,Financial District,0.15,991.41,0,0.83,6.45
2.66,Uber,Theatre District,Fenway,9.5,1,2c0aa600-7d9d-4982-8ee6-348b73a5b2b7,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,26-11-2018 06:29,40.33,Fenway,1,1014.16,0,0.92,1.29
2.66,Uber,Theatre District,Fenway,29.5,1,3ce317a3-6fa6-4acd-ac6b-8e13c8d82816,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,26-11-2018 06:29,40.33,Fenway,1,1014.16,0,0.92,1.29
2.66,Uber,Theatre District,Fenway,8.5,1,6e22d28b-b1df-4ff7-b2fb-32905efea595,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,26-11-2018 06:29,40.33,Fenway,1,1014.16,0,0.92,1.29
2.66,Uber,Theatre District,Fenway,9.5,1,76ec492d-3505-4c0d-884e-94ad09c314ac,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,26-11-2018 06:29,40.33,Fenway,1,1014.16,0,0.92,1.29
2.66,Uber,Theatre District,Fenway,0,1,8d8a81c4-9906-4dca-b071-6b390466f5dc,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,26-11-2018 06:29,40.33,Fenway,1,1014.16,0,0.92,1.29
2.66,Uber,Theatre District,Fenway,20.5,1,be58f56a-8a9a-4558-aa2d-e47d22d4a6cd,6c84fd89-3f11-4782-9b50-97c468b19529,Black,26-11-2018 06:29,40.33,Fenway,1,1014.16,0,0.92,1.29
2.66,Uber,Theatre District,Fenway,16,1,eb76fc93-abee-4de8-abdd-1b7ba0535b0d,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,26-11-2018 06:29,40.33,Fenway,1,1014.16,0,0.92,1.29
1.38,Lyft,Fenway,Back Bay,5,1,16c120a2-719d-43ba-9675-703c277aa9ee,lyft_line,Shared,27-11-2018 00:43,43.82,Back Bay,0.97,1005.87,0.2039,0.91,11.02
1.38,Lyft,Fenway,Back Bay,13.5,1,78cda638-4cdd-457a-a976-f53003c95f79,lyft_plus,Lyft XL,27-11-2018 00:43,43.82,Back Bay,0.97,1005.87,0.2039,0.91,11.02
0.58,Lyft,South Station,Theatre District,9,1,f0af3f8e-87f5-41e8-a2d8-de2d7dd129b5,lyft_plus,Lyft XL,28-11-2018 09:32,33.21,Theatre District,0.42,991.8,0,0.85,5.93
2.32,Lyft,Fenway,Beacon Hill,9,1,12fec5b9-56c5-4847-81b4-f2cc1f0bb700,lyft,Lyft,28-11-2018 09:32,33.49,Beacon Hill,0.42,991.8,0,0.84,5.89
2.32,Lyft,Fenway,Beacon Hill,5,1,2ef35e90-34ed-4fa9-ace5-4115409c30af,lyft_line,Shared,28-11-2018 09:32,33.49,Beacon Hill,0.42,991.8,0,0.84,5.89
2.32,Lyft,Fenway,Beacon Hill,13.5,1,82c19b25-0b0a-4f2c-9612-1517e7b84ea9,lyft_plus,Lyft XL,28-11-2018 09:32,33.49,Beacon Hill,0.42,991.8,0,0.84,5.89
1.94,Uber,Theatre District,Northeastern University,20.5,1,1c252193-a421-43e4-890f-b6630c946e91,6c84fd89-3f11-4782-9b50-97c468b19529,Black,29-11-2018 00:51,38.66,Northeastern University,0.76,996.85,0,0.7,9.72
1.94,Uber,Theatre District,Northeastern University,0,1,2fb8d72c-4ad4-4571-938e-30c83f26c146,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,29-11-2018 00:51,38.66,Northeastern University,0.76,996.85,0,0.7,9.72
1.94,Uber,Theatre District,Northeastern University,9.5,1,57461fb4-8422-4c81-a07a-ef23197d6002,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,29-11-2018 00:51,38.66,Northeastern University,0.76,996.85,0,0.7,9.72
1.94,Uber,Theatre District,Northeastern University,9.5,1,89fd17df-0b3f-45c3-a3f6-1f17d46bf9c9,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,29-11-2018 00:51,38.66,Northeastern University,0.76,996.85,0,0.7,9.72
1.94,Uber,Theatre District,Northeastern University,9.5,1,b16737aa-fb28-40dc-a6bf-c08420ff57b2,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,29-11-2018 00:51,38.66,Northeastern University,0.76,996.85,0,0.7,9.72
4.55,Uber,Financial District,Northeastern University,27,1,311e902d-6593-403b-a3dc-73ce1a865f75,6c84fd89-3f11-4782-9b50-97c468b19529,Black,28-11-2018 17:06,41.52,Northeastern University,0.91,991.53,0.002,0.62,9.3
1.08,Uber,North End,North Station,7.5,1,7ea2a021-aaec-4b65-a30d-9fc9cc1fb0a1,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,27-11-2018 00:58,44.02,North Station,0.98,1006.01,0.1378,0.9,9.98
1.08,Uber,North End,North Station,27.5,1,920995cf-2712-42b8-8480-dec97dd336c6,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,27-11-2018 00:58,44.02,North Station,0.98,1006.01,0.1378,0.9,9.98
2.46,Uber,Beacon Hill,Fenway,10.5,1,3bf978e7-33a3-4ba8-a7e9-effc71fa865d,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,26-11-2018 19:35,45.8,Fenway,0.92,1010.86,0,0.83,8.67
2.46,Uber,Beacon Hill,Fenway,0,1,48f0ab53-2d23-4d17-a439-99020dfcd833,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,26-11-2018 19:35,45.8,Fenway,0.92,1010.86,0,0.83,8.67
2.46,Uber,Beacon Hill,Fenway,10,1,500f7343-61de-45e0-b517-041c4c92372a,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,26-11-2018 19:35,45.8,Fenway,0.92,1010.86,0,0.83,8.67
2.46,Uber,Beacon Hill,Fenway,10.5,1,99d51d54-d040-4c6d-8c93-cbf4f2c27812,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,26-11-2018 19:35,45.8,Fenway,0.92,1010.86,0,0.83,8.67
2.46,Uber,Beacon Hill,Fenway,21.5,1,c3e606ce-351d-4097-9dfb-a220e3cdaf2b,6c84fd89-3f11-4782-9b50-97c468b19529,Black,26-11-2018 19:35,45.8,Fenway,0.92,1010.86,0,0.83,8.67
2.46,Uber,Beacon Hill,Fenway,17,1,ccd1ff79-b220-416d-8ebd-e28311733952,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,26-11-2018 19:35,45.8,Fenway,0.92,1010.86,0,0.83,8.67
1.56,Uber,Back Bay,Boston University,8.5,1,f7d582a5-3bfb-4d5a-aff5-ce6786384622,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,29-11-2018 02:06,38.44,Boston University,0.51,997.92,0,0.7,10.13
3.08,Uber,Northeastern University,West End,24,1,40d9a6b5-a47c-4113-a0a3-325dbaeb9c2d,6c84fd89-3f11-4782-9b50-97c468b19529,Black,26-11-2018 05:50,40.36,West End,1,1014.16,0,0.91,0.73
3.08,Uber,Northeastern University,West End,0,1,6719c351-d723-4bb0-8807-ee9874d56ef0,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,26-11-2018 05:50,40.36,West End,1,1014.16,0,0.91,0.73
3.08,Uber,Northeastern University,West End,11,1,7aa6d401-a7e5-44b6-862a-46a3904f1c79,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,26-11-2018 05:50,40.36,West End,1,1014.16,0,0.91,0.73
1.74,Lyft,Haymarket Square,Theatre District,9,1,f171e9db-a7d6-4a68-9c8b-75850b49e6d8,lyft,Lyft,28-11-2018 23:02,39.88,Theatre District,0.98,995.04,0,0.64,10.05
4.45,Lyft,Financial District,Fenway,19.5,1,3afbb6ac-5c52-4e46-a74e-e08b3982e86c,lyft_plus,Lyft XL,28-11-2018 23:02,39.85,Fenway,0.98,995.06,0,0.64,9.9
4.45,Lyft,Financial District,Fenway,9,1,4137e02a-d493-4d95-a707-7b69cf384e3a,lyft_line,Shared,28-11-2018 23:02,39.85,Fenway,0.98,995.06,0,0.64,9.9
4.45,Lyft,Financial District,Fenway,26,1,5a4899c9-dce7-4354-aa48-9d106d8d3ced,lyft_premier,Lux,28-11-2018 23:02,39.85,Fenway,0.98,995.06,0,0.64,9.9
4.45,Lyft,Financial District,Fenway,30,1,5b64380f-de05-4cd2-80f2-5ba2ee851e7f,lyft_lux,Lux Black,28-11-2018 23:02,39.85,Fenway,0.98,995.06,0,0.64,9.9
4.45,Lyft,Financial District,Fenway,13.5,1,b12c1d79-91c3-4c9a-aa4d-708cad04735d,lyft,Lyft,28-11-2018 23:02,39.85,Fenway,0.98,995.06,0,0.64,9.9
2.39,Lyft,South Station,Beacon Hill,10.5,1,8af13bc5-870f-4805-a667-9c1d87e3f663,lyft,Lyft,28-11-2018 10:32,32.83,Beacon Hill,0.16,991.41,0,0.85,6.38
2.39,Lyft,South Station,Beacon Hill,16.5,1,9ae76d72-16df-4573-b469-613bc0c155bc,lyft_premier,Lux,28-11-2018 10:32,32.83,Beacon Hill,0.16,991.41,0,0.85,6.38
1.54,Lyft,Theatre District,North End,9,1,0ce83a04-d9b8-4f15-9b51-76834f765b1e,lyft,Lyft,28-11-2018 10:32,32.77,North End,0.15,991.22,0,0.85,6.4
1.54,Lyft,Theatre District,North End,3,1,48b53833-168a-49bf-b410-f8c2b3c8d4af,lyft_line,Shared,28-11-2018 10:32,32.77,North End,0.15,991.22,0,0.85,6.4
1.54,Lyft,Theatre District,North End,13.5,1,53ef3424-bee8-4dd8-a57e-2cf679595e88,lyft_plus,Lyft XL,28-11-2018 10:32,32.77,North End,0.15,991.22,0,0.85,6.4
1.4,Lyft,Beacon Hill,Haymarket Square,13.5,1,3488d8a4-2865-4d1f-8bd6-49b9f094e071,lyft_premier,Lux,28-11-2018 20:32,40.85,Haymarket Square,1,993.18,0,0.66,9.8
1.4,Lyft,Beacon Hill,Haymarket Square,11,1,5ebceacb-8685-4d39-8d45-8b12666edbb7,lyft_plus,Lyft XL,28-11-2018 20:32,40.85,Haymarket Square,1,993.18,0,0.66,9.8
1.4,Lyft,Beacon Hill,Haymarket Square,7,1,6fd767a6-c1d3-4da2-9384-a019bb268cd9,lyft,Lyft,28-11-2018 20:32,40.85,Haymarket Square,1,993.18,0,0.66,9.8
1.4,Lyft,Beacon Hill,Haymarket Square,16.5,1,834cceec-5a0a-4846-b624-fa92b348a6cf,lyft_lux,Lux Black,28-11-2018 20:32,40.85,Haymarket Square,1,993.18,0,0.66,9.8
1.07,Lyft,North End,North Station,3.5,1,19d2255e-9f36-4f00-ada2-53a62240e4c8,lyft_line,Shared,28-11-2018 20:32,40.76,North Station,1,993.28,0,0.66,9.83
1.47,Uber,South Station,Beacon Hill,7.5,1,060a7795-c530-4f81-b549-5af540b3dd1a,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,28-11-2018 12:02,34.54,Beacon Hill,0.83,991.21,0,0.76,6.36
1.47,Uber,South Station,Beacon Hill,16,1,061571b7-b4bb-401f-b736-c35c0f79ce6e,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,28-11-2018 12:02,34.54,Beacon Hill,0.83,991.21,0,0.76,6.36
1.47,Uber,South Station,Beacon Hill,10.5,1,4849c583-19e5-4b5f-a13b-09a87713b253,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,28-11-2018 12:02,34.54,Beacon Hill,0.83,991.21,0,0.76,6.36
1.47,Uber,South Station,Beacon Hill,27.5,1,cd67d4d4-3001-43bb-a139-c3ec9be5f1b2,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 12:02,34.54,Beacon Hill,0.83,991.21,0,0.76,6.36
1.47,Uber,South Station,Beacon Hill,0,1,d3e9d3d2-9939-4204-b042-e51bfda4a93d,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 12:02,34.54,Beacon Hill,0.83,991.21,0,0.76,6.36
1.47,Uber,South Station,Beacon Hill,10.5,1,f07e3651-7e8d-4874-ac68-0d666ceb8f71,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 12:02,34.54,Beacon Hill,0.83,991.21,0,0.76,6.36
1.72,Lyft,South Station,West End,13.5,1,05003cd6-a2f0-4034-a31a-a1960aedd9d2,lyft_plus,Lyft XL,26-11-2018 06:49,41.07,West End,0.98,1014.35,0,0.92,1.8
1.72,Lyft,South Station,West End,19.5,1,3fb89239-baf7-4a55-ad0f-48b7d9387b2d,lyft_lux,Lux Black,26-11-2018 06:49,41.07,West End,0.98,1014.35,0,0.92,1.8
1.72,Lyft,South Station,West End,9,1,44ac72b3-f252-47d7-89e2-2c7ead57f12d,lyft,Lyft,26-11-2018 06:49,41.07,West End,0.98,1014.35,0,0.92,1.8
1.72,Lyft,South Station,West End,5,1,4687a48c-fdf4-4198-9cf0-c7a16d569abb,lyft_line,Shared,26-11-2018 06:49,41.07,West End,0.98,1014.35,0,0.92,1.8
1.72,Lyft,South Station,West End,16.5,1,b69cf62e-9b4f-4fcc-a17b-2f4d22ab3d9c,lyft_premier,Lux,26-11-2018 06:49,41.07,West End,0.98,1014.35,0,0.92,1.8
1.97,Uber,Northeastern University,Beacon Hill,19,1,9dfc89e1-5f5c-4434-ace5-b04fed9d3c25,6c84fd89-3f11-4782-9b50-97c468b19529,Black,28-11-2018 14:02,38.31,Beacon Hill,0.48,991.65,0,0.67,11.42
1.73,Lyft,Haymarket Square,Theatre District,7,1,ec27910f-859e-455c-bea9-63fa4fe36286,lyft_line,Shared,29-11-2018 02:07,38.25,Theatre District,0.51,997.9,0,0.71,10.41
1.73,Lyft,Haymarket Square,Theatre District,19.5,1,ecd5a978-2dd8-483c-b781-b9f3635db470,lyft_lux,Lux Black,29-11-2018 02:07,38.25,Theatre District,0.51,997.9,0,0.71,10.41
1.3,Uber,Theatre District,South Station,27.5,1,4537ef35-a809-4b5c-a57e-a76672d66057,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,29-11-2018 02:07,38.6,South Station,0.51,997.89,0,0.7,10.47
1.57,Uber,North End,Theatre District,15,1,0f79cf52-7eab-48f1-a383-fc5a0468cbf4,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,28-11-2018 11:32,33.12,Theatre District,0.35,991.05,0,0.82,6.54
1.57,Uber,North End,Theatre District,0,1,5dfad5ad-4f58-479c-b2f6-3672a4e9fb2e,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 11:32,33.12,Theatre District,0.35,991.05,0,0.82,6.54
1.57,Uber,North End,Theatre District,9,1,a76badea-5e04-4cdd-99f9-20f9dbb2e968,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 11:32,33.12,Theatre District,0.35,991.05,0,0.82,6.54
1.57,Uber,North End,Theatre District,26.5,1,b6bd51f3-42e7-44e2-842d-310652f73aae,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 11:32,33.12,Theatre District,0.35,991.05,0,0.82,6.54
1.57,Uber,North End,Theatre District,19.5,1,cc74070f-195e-4cb4-b647-66cb40648ea2,6c84fd89-3f11-4782-9b50-97c468b19529,Black,28-11-2018 11:32,33.12,Theatre District,0.35,991.05,0,0.82,6.54
1.41,Uber,Theatre District,North End,13,1,1546be4d-8b54-4dad-ac8c-a41b3e5e1fee,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,29-11-2018 01:02,38.72,North End,0.7,997.11,0,0.7,9.97
1.41,Uber,Theatre District,North End,27.5,1,1aa105d4-34de-4454-bf05-6816c96be996,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,29-11-2018 01:02,38.72,North End,0.7,997.11,0,0.7,9.97
1.41,Uber,Theatre District,North End,9,1,1e76bc84-705a-47ac-9af3-df2802498575,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,29-11-2018 01:02,38.72,North End,0.7,997.11,0,0.7,9.97
1.3,Uber,Theatre District,South Station,7.5,1,6c56bd6c-da1e-4c63-bbd9-84bbc06acff1,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,28-11-2018 20:02,41.61,South Station,1,992.57,0,0.63,9.28
1.3,Uber,Theatre District,South Station,17,1,92a17b35-6241-4ad5-acc4-6bfa8525b36d,6c84fd89-3f11-4782-9b50-97c468b19529,Black,28-11-2018 20:02,41.61,South Station,1,992.57,0,0.63,9.28
1.3,Uber,Theatre District,South Station,7.5,1,e549e39a-2db5-4eec-b841-e72555c0f7a3,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,28-11-2018 20:02,41.61,South Station,1,992.57,0,0.63,9.28
1.3,Uber,Theatre District,South Station,0,1,f1194248-e9d4-4af3-a3db-aab89be1bed2,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 20:02,41.61,South Station,1,992.57,0,0.63,9.28
1.3,Uber,Theatre District,South Station,12.5,1,fa20ea54-dd76-4f58-b5c4-1dc832d4b9bd,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,28-11-2018 20:02,41.61,South Station,1,992.57,0,0.63,9.28
1.5,Lyft,Theatre District,North End,9,1,110b046d-f93d-4fa5-bb5b-467d5007eed9,lyft,Lyft,28-11-2018 20:02,41.23,North End,1,992.56,0,0.64,9.21
2.32,Uber,Fenway,Beacon Hill,9.5,1,644c3d1d-43e0-4f78-b1a0-f262dc82ca35,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,28-11-2018 09:32,33.5,Beacon Hill,0.42,991.8,0,0.84,5.88
2.86,Uber,West End,Northeastern University,11.5,1,30738311-fd31-4b7a-9281-2b7b4b949d63,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,28-11-2018 13:32,37.96,Northeastern University,0.55,991.86,0,0.69,6.64
2.86,Uber,West End,Northeastern University,10,1,88a97bc2-e2f8-4980-aa2a-11f3bb198401,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,28-11-2018 13:32,37.96,Northeastern University,0.55,991.86,0,0.69,6.64
2.86,Uber,West End,Northeastern University,32.5,1,95a41e8e-a2d2-4b47-a391-82a4a3a96617,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 13:32,37.96,Northeastern University,0.55,991.86,0,0.69,6.64
2.86,Uber,West End,Northeastern University,11.5,1,9d14614d-9706-43e6-af59-c36e61950da9,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 13:32,37.96,Northeastern University,0.55,991.86,0,0.69,6.64
2.86,Uber,West End,Northeastern University,20.5,1,9d272ee3-5016-40b3-966f-3619660b496a,6c84fd89-3f11-4782-9b50-97c468b19529,Black,28-11-2018 13:32,37.96,Northeastern University,0.55,991.86,0,0.69,6.64
2.14,Uber,South Station,West End,14,1,1728bb1b-b766-4b2e-9a93-3de9a3205708,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,26-11-2018 05:50,40.36,West End,1,1014.16,0,0.91,0.73
2.98,Uber,Theatre District,Boston University,8,1,bc4b1d43-05d5-4ce5-8643-c0be9e72b472,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,28-11-2018 07:31,35,Boston University,0.16,991.78,0,0.8,6.44
2.98,Uber,Theatre District,Boston University,31.5,1,ea309d5f-1c4f-4a8d-ac49-72fb9ccee4d4,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 07:31,35,Boston University,0.16,991.78,0,0.8,6.44
1.22,Lyft,West End,North End,19.5,1,ec82110b-0730-4d72-8dea-92603a4b9451,lyft_lux,Lux Black,28-11-2018 19:32,40.54,North End,1,992.56,0,0.66,9.98
2.19,Uber,North End,Beacon Hill,16,1,54aa8129-b02c-4fcb-a80c-c092958b406c,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,28-11-2018 19:32,40.52,Beacon Hill,1,992.58,0,0.66,9.92
2.19,Uber,North End,Beacon Hill,0,1,6083354a-ddd0-4eb8-ae19-82e8fb62f594,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 19:32,40.52,Beacon Hill,1,992.58,0,0.66,9.92
2.19,Uber,North End,Beacon Hill,29,1,af4742e9-fd7e-4269-821c-d8bf492431b8,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 19:32,40.52,Beacon Hill,1,992.58,0,0.66,9.92
2.19,Uber,North End,Beacon Hill,11,1,b2d8ab67-66b2-467c-b5a2-571f38a2cb65,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,28-11-2018 19:32,40.52,Beacon Hill,1,992.58,0,0.66,9.92
2.19,Uber,North End,Beacon Hill,8.5,1,bed8767b-d835-411f-8f07-254d9fa2cca6,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,28-11-2018 19:32,40.52,Beacon Hill,1,992.58,0,0.66,9.92
1.64,Uber,Back Bay,Northeastern University,7.5,1,e7d915c1-0719-43d7-8add-389dbeea9541,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,28-11-2018 07:34,34.86,Northeastern University,0.15,991.79,0,0.8,6.59
1.34,Uber,Fenway,Back Bay,8,1,5c6fc45b-9876-4280-ac4f-4027e6ff9ad7,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,27-11-2018 00:43,43.82,Back Bay,0.97,1005.87,0.2039,0.91,11.02
2.69,Lyft,Beacon Hill,Boston University,22.5,1,0dcd605c-061f-4765-b192-b1759dc86ee5,lyft_lux,Lux Black,28-11-2018 16:32,40.96,Boston University,0.67,991.63,0,0.64,10.39
2.69,Lyft,Beacon Hill,Boston University,19.5,1,20c93ace-002a-4de8-9582-093ec9d90e90,lyft_premier,Lux,28-11-2018 16:32,40.96,Boston University,0.67,991.63,0,0.64,10.39
2.69,Lyft,Beacon Hill,Boston University,32.5,1,5c4136f4-d2e7-4030-a882-cfb57c753631,lyft_luxsuv,Lux Black XL,28-11-2018 16:32,40.96,Boston University,0.67,991.63,0,0.64,10.39
2.69,Lyft,Beacon Hill,Boston University,10.5,1,5d6ffe86-5a84-48c1-a38c-3ffbd4d3e4b1,lyft,Lyft,28-11-2018 16:32,40.96,Boston University,0.67,991.63,0,0.64,10.39
2.69,Lyft,Beacon Hill,Boston University,7,1,780ed238-5c86-4c26-987c-3b7a48fb5a77,lyft_line,Shared,28-11-2018 16:32,40.96,Boston University,0.67,991.63,0,0.64,10.39
2.69,Lyft,Beacon Hill,Boston University,16.5,1,cb083d95-7e73-4ae8-bcf3-b6c28828924a,lyft_plus,Lyft XL,28-11-2018 16:32,40.96,Boston University,0.67,991.63,0,0.64,10.39
3.07,Uber,North Station,Fenway,22,1,10a959df-1e14-4876-b9f9-d03f61890561,6c84fd89-3f11-4782-9b50-97c468b19529,Black,28-11-2018 16:32,41.27,Fenway,0.66,991.63,0,0.63,10.42
3.07,Uber,North Station,Fenway,0,1,328384c9-5a8d-4702-9c0f-34d4018591cd,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 16:32,41.27,Fenway,0.66,991.63,0,0.63,10.42
3.07,Uber,North Station,Fenway,7.5,1,468df93e-b98e-4479-8c2e-582f1e298643,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,28-11-2018 16:32,41.27,Fenway,0.66,991.63,0,0.63,10.42
3.07,Uber,North Station,Fenway,31,1,49adbfb2-1fb1-411c-aa88-00e543527f17,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 16:32,41.27,Fenway,0.66,991.63,0,0.63,10.42
3.07,Uber,North Station,Fenway,10.5,1,655bb274-d918-41f0-b570-819d1c80c7d9,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 16:32,41.27,Fenway,0.66,991.63,0,0.63,10.42
1.68,Lyft,West End,South Station,13.5,1,d72ba58d-46f4-4c9b-a677-b635f2ef37de,lyft_premier,Lux,28-11-2018 23:45,39.72,South Station,0.88,995.86,0,0.65,10.4
1.68,Lyft,West End,South Station,13.5,1,e54dbc86-2449-475f-a0ca-e76e80932d35,lyft_plus,Lyft XL,28-11-2018 23:45,39.72,South Station,0.88,995.86,0,0.65,10.4
0.72,Uber,Haymarket Square,West End,0,1,11e6c960-de37-4a8e-9b00-6b24746a308b,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 23:45,39.33,West End,0.87,995.85,0,0.66,10.3
0.72,Uber,Haymarket Square,West End,7.5,1,1f4c54f4-ea6b-45a3-a892-6f827c77f058,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 23:45,39.33,West End,0.87,995.85,0,0.66,10.3
